ville;abri;ID DSP;ID Autolib;adresse;Code Postal;prises Autolib;prises Tiers T3;type;XY
Paris;;75103-PA;Paris/Saint-Martin/Parking;252 bis rue Saint-Martin;75003;6.0;;Parking;48.864711, 2.353238
Paris;;75106-PA;Paris/Rennes Montparnasse/Parking;155 bis rue de Rennes;75006;6.0;;Parking;48.845038, 2.325224
Paris;;75106-PE;Paris/Saint-Germain des Prés/Parking;171 boulevard Saint-Germain;75006;6.0;;Parking;48.854155, 2.330922
Paris;;75114-PD;Paris/Montparnasse Raspail/Parking;120 boulevard du Montparnasse;75014;6.0;;Parking;48.84143, 2.330679
Paris;;75114-PF;Paris/Saint-Jacques 1/Parking;61 boulevard Saint-Jacques;75014;6.0;;Parking;48.832977, 2.335575
Paris;;75115-PC;Paris/Pasteur 2/Parking;69 boulevard Pasteur;75015;6.0;;Parking;48.840851, 2.31496
Paris;;75116-PE;Paris/Porte d'Auteuil/Parking;1 avenue du Général Sarrail;75016;6.0;;Parking;48.84732, 2.256903
Paris;;75117-PG;Paris/Ternes/Parking;38 avenue des Ternes;75017;6.0;;Parking;48.879025, 2.293333
Levallois-Perret;;92044-PA;Levallois-Perret/Hôtel de Ville/Parking;1 Place de la République;92300;6.0;;Parking;48.893164, 2.289003
Levallois-Perret;;92044-PJ;Levallois-Perret/Louise Michel/Parking;8 rue Louise Michel;92300;6.0;;Parking;48.887205, 2.284554
Paris;;75101-04;Paris/Saint Roch/3;3 Rue Saint Roch;75001;4.0;;Voirie;48.864351, 2.33148
Paris;;75101-14;Paris/Bertin Poirée/14;14 rue Bertin Poirée;75001;4.0;1;Voirie;48.8588, 2.344932
Paris;;75102-01;Paris/Alexandrie/7;7 rue d'Alexandrie;75002;4.0;;Voirie;48.867983, 2.350927
Paris;;75103-05;Paris/Perrée/18;18 Rue Perrée;75003;4.0;1;Voirie;48.865068, 2.360688
Paris;;75103-06;Paris/Volta/39;39 Rue Volta;75003;4.0;;Voirie;48.866477, 2.357847
Paris;;75103-14;Paris/Saint-Martin/204;204 rue Saint-Martin;75003;4.0;;Voirie;48.863349, 2.35266
Paris;;75104-03;Paris/Saint Gervais/1;1 place Saint Gervais;75004;4.0;2;Voirie;48.855529, 2.354117
Paris;;75104-09;Paris/Henri IV/46;46 Quai Henri IV;75004;4.0;1;Voirie;48.850489, 2.361581
Paris;;75105-05;Paris/Paul Painlevé/7;7 rue Paul Painlevé;75005;4.0;1;Voirie;48.849876, 2.344407
Paris;;75105-07;Paris/Bernardins/23;23 rue des Bernardins;75005;4.0;2;Voirie;48.849203, 2.350163
Paris;;75105-18;Paris/Censier/14;14 rue Censier;75005;4.0;2;Voirie;48.840799, 2.354339
Paris;;75105-21;Paris/Claude Bernard/16;16 rue Claude Bernard;75005;4.0;2;Voirie;48.839317, 2.348786
Paris;;75107-01;Paris/Cognacq Jay/20;20 Rue Cognacq Jay;75007;4.0;2;Voirie;48.861884, 2.303037
Paris;;75107-06;Paris/Chanaleilles/1;1 rue de Chanaleilles;75007;4.0;2;Voirie;48.853109, 2.318381
Paris;;75107-11;Paris/Invalides/32;32 boulevard des Invalides;75007;4.0;;Voirie;48.852079, 2.314258
Paris;;75107-15;Paris/Martignac/2;2 rue de Martignac;75007;4.0;2;Voirie;48.857978, 2.318504
Paris;;75107-23;Paris/Ernest Psichari/13;13 Rue Ernest Psichari;75007;4.0;2;Voirie;48.856961, 2.307619
Paris;;75108-02;Paris/Messine/12;12 Avenue de Messine;75008;4.0;1;Voirie;48.875836, 2.314287
Paris;;75108-06;Paris/Matignon/2;2 avenue Matignon;75008;4.0;2;Voirie;48.869911, 2.312278
Paris;;75108-08;Paris/Saint-Honoré/123;123 Rue du Faubourg Saint-Honoré;75008;4.0;2;Voirie;48.873128, 2.309727
Paris;;75108-09;Paris/Rome/73;73 Rue de Rome;75008;4.0;2;Voirie;48.877823, 2.322859
Paris;;75108-12;Paris/Malesherbes/7;7 boulevard Malesherbes;75008;4.0;2;Voirie;48.870606, 2.322603
Paris;;75108-17;Paris/Astorg/11;11 rue d'Astorg;75008;4.0;2;Voirie;48.872837, 2.319379
Paris;;75108-29;Paris/Haussmann/61;61 Boulevard Haussmann;75008;4.0;;Voirie;48.873809, 2.325689
Paris;;75108-30;Paris/George V/44;44 Avenue George V;75008;4.0;2;Voirie;48.870632, 2.301229
Paris;;75109-01;Paris/Adolphe Max/6;6 place Adolphe Max;75009;4.0;;Voirie;48.882934, 2.329416
Paris;;75109-02;Paris/Madeleine/8;8 Boulevard de la Madeleine;75009;4.0;;Voirie;48.869959, 2.326818
Paris;;75109-09;Paris/Chaussée d'Antin/5;5 Rue de la Chaussée d'Antin;75009;4.0;2;Voirie;48.871904, 2.333705
Paris;1.0;75109-12;Paris/Trudaine/26;26 avenue Trudaine;75009;4.0;1;Voirie;48.881024, 2.341087
Paris;;75109-13;Paris/Victoire/76;76 rue de la Victoire;75009;4.0;;Voirie;48.875305, 2.332571
Paris;;75109-14;Paris/Victor Massé/35;35 rue Victor Massé;75009;4.0;1;Voirie;48.880941, 2.337009
Paris;;75109-18;Paris/Chateaudun/21;21 Rue de Chateaudun;75009;4.0;;Voirie;48.875884, 2.338455
Paris;;75109-19;Paris/La Fayette/56;56 Rue La Fayette;75009;4.0;2;Voirie;48.875296, 2.342112
Paris;;75109-23;Paris/Aumale/28;28 rue d'Aumale;75009;4.0;;Voirie;48.878672, 2.334714
Paris;;75110-04;Paris/Louis Blanc/67;67 rue Louis Blanc;75010;4.0;2;Voirie;48.883719, 2.360076
Paris;;75110-05;Paris/La Fayette/143;143 Rue La Fayette;75010;4.0;;Voirie;48.87914, 2.355992
Paris;;75110-08;Paris/Paradis/28;28 Rue de Paradis;75010;4.0;2;Voirie;48.875119, 2.352163
Paris;;75110-17;Paris/Claude Vellefaux/3;3 avenue Claude Vellefaux;75010;4.0;2;Voirie;48.87415, 2.370264
Paris;;75110-20;Paris/Beaurepaire/31;31 rue Beaurepaire;75010;4.0;2;Voirie;48.871464, 2.364195
Paris;;75110-30;Paris/Rocroy/15;15 rue de Rocroy;75010;4.0;1;Voirie;48.880015, 2.350887
Paris;;75110-31;Paris/Richerand/11;11 Avenue Richerand;75010;4.0;2;Voirie;48.872551, 2.366348
Paris;;75111-04;Paris/Ledru Rollin/104;104 avenue Ledru Rollin;75011;4.0;1;Voirie;48.852323, 2.376908
Paris;1.0;75111-07;Paris/Saint-Antoine/199;199 Rue du Faubourg Saint-Antoine;75011;4.0;;Voirie;48.850528, 2.382293
Paris;;75111-13;Paris/Ledru Rollin/155;155 Avenue Ledru Rollin;75011;4.0;2;Voirie;48.855306, 2.378285
Paris;;75111-16;Paris/République/86;86 avenue de la République;75011;4.0;2;Voirie;48.864092, 2.379939
Paris;;75111-20;Paris/Richard Lenoir/36;36 Boulevard Richard Lenoir;75011;4.0;;Voirie;48.857253, 2.37143
Paris;1.0;75111-27;Paris/Voltaire/106;106 Boulevard Voltaire;75011;4.0;1;Voirie;48.859303, 2.377273
Paris;;75111-33;Paris/Saint-Maur/36;36 rue Saint-Maur;75011;4.0;;Voirie;48.861449, 2.380971
Paris;;75112-06;Paris/Diderot/73;73 boulevard Diderot;75012;4.0;1;Voirie;48.847282, 2.385861
Paris;;75112-14;Paris/Lyon/19;19 Rue de Lyon;75012;4.0;;Voirie;48.847261, 2.371591
Paris;;75112-22;Paris/Saint-Mandé/94;94 avenue de Saint-Mandé;75012;4.0;2;Voirie;48.844425, 2.406705
Paris;;75112-30;Paris/Charolais/2;2 rue du Charolais;75012;4.0;2;Voirie;48.839309, 2.387858
Paris;;75112-32;Paris/Pommard/7;7 rue de Pommard;75012;4.0;;Voirie;48.836384, 2.384015
Paris;;75112-33;Paris/Porte de Charenton/2;2 avenue de la Porte de Charenton;75012;4.0;2;Voirie;48.829926, 2.400791
Paris;;75112-34;Paris/Picpus/122;122 ter Rue de Picpus;75012;4.0;2;Voirie;48.841147, 2.398745
Paris;;75112-36;Paris/Nation/26;26 Place de la Nation;75012;4.0;2;Voirie;48.84752, 2.397065
Paris;;75113-01;Paris/Bobillot/16;16 rue Bobillot;75013;4.0;2;Voirie;48.82955, 2.353728
Paris;;75113-02;Paris/Arago/52;52 boulevard Arago;75013;4.0;1;Voirie;48.83513, 2.344551
Paris;;75113-03;Paris/Paulin Enfert/6;6 rue Paulin Enfert;75013;4.0;2;Voirie;48.818843, 2.362141
Paris;;75113-06;Paris/Rungis/2;2 Rue de Rungis;75013;4.0;2;Voirie;48.822204, 2.346046
Paris;;75113-11;Paris/Berbier du Mets/26;26 rue Berbier du Mets;75013;4.0;;Voirie;48.83512, 2.350465
Paris;;75113-14;Paris/Auguste Blanqui/50;50 Boulevard Auguste Blanqui;75013;4.0;;Voirie;48.829952, 2.349851
Paris;;75113-24;Paris/Jeanne D'Arc/45;45 rue Jeanne D'Arc;75013;4.0;;Voirie;48.830505, 2.367183
Paris;;75113-29;Paris/Hôpital/47;47 boulevard de l'Hôpital;75013;4.0;1;Voirie;48.840293, 2.362259
Paris;;75113-30;Paris/Fernand Braudel/21;21 rue Fernand Braudel;75013;4.0;;Voirie;48.835633, 2.373106
Paris;;75113-35;Paris/Leray/10;10 rue du Docteur Leray;75013;4.0;1;Voirie;48.823435, 2.35438
Paris;;75113-37;Paris/Frigos/24;24 rue des Frigos;75013;4.0;2;Voirie;48.830936, 2.379916
Paris;;75114-02;Paris/Castagnou/10;10 rue Castagnou;75014;4.0;2;Voirie;48.833208, 2.326292
Paris;;75114-03;Paris/Edgar Quinet/2;2 boulevard Edgar Quinet;75014;4.0;2;Voirie;48.839565, 2.330116
Paris;;75114-04;Paris/Boulard/1;1 rue Boulard;75014;4.0;2;Voirie;48.834775, 2.329793
Paris;;75114-05;Paris/Henri Barbusse/66;66 rue Henri Barbusse;75014;4.0;2;Voirie;48.838684, 2.336811
Paris;;75114-07;Paris/Didot/41;41 rue Didot;75014;4.0;;Voirie;48.831909, 2.320359
Paris;;75114-15;Paris/Plantes/56;56 Rue des Plantes;75014;4.0;1;Voirie;48.828425, 2.321753
Paris;;75114-21;Paris/Sibelle/29;29 avenue de la Sibelle;75014;4.0;1;Voirie;48.825546, 2.338255
Paris;;75118-07;Paris/Championnet/28;28 rue Championnet;75018;4.0;2;Voirie;48.895471, 2.35001
Paris;;75118-14;Paris/Ordener/120;120 Rue Ordener;75018;4.0;1;Voirie;48.893299, 2.339501
Paris;;75118-18;Paris/Ordener/65;65 rue Ordener;75018;4.0;2;Voirie;48.891397, 2.350287
Paris;;75118-40;Paris/Clichy/2;2 Boulevard de Clichy;75018;4.0;1;Voirie;48.882287, 2.339392
Paris;;75119-07;Paris/Armand Carrel/46;46 rue Armand Carrel;75019;4.0;1;Voirie;48.882826, 2.375881
Paris;;75119-08;Paris/Aubervilliers/126;126 rue d'Aubervilliers;75019;4.0;2;Voirie;48.89158, 2.369231
Paris;;75119-17;Paris/David d'Angers/54;54 Rue David d'Angers;75019;4.0;2;Voirie;48.881775, 2.393727
Paris;;75119-21;Paris/Botzaris/16;16 rue de Botzaris;75019;4.0;2;Voirie;48.876674, 2.381278
Paris;1.0;75119-24;Paris/Jules Romains/1;1 Rue Jules Romains;75019;4.0;1;Voirie;48.872594, 2.378448
Paris;;75120-12;Paris/Sorbier/40;40 Rue Sorbier;75020;4.0;2;Voirie;48.865678, 2.392983
Paris;;75120-15;Paris/Bagnolet/142;142 Rue de Bagnolet;75020;4.0;2;Voirie;48.861624, 2.405716
Paris;;75120-18;Paris/Monte Cristo/24;24 rue Monte Cristo;75020;4.0;2;Voirie;48.856009, 2.397747
Paris;;75120-22;Paris/Harpignies/3;3 rue Harpignies;75020;4.0;1;Voirie;48.858762, 2.410735
Paris;;75120-23;Paris/Vincennes/65;65 cours de Vincennes;75020;4.0;2;Voirie;48.848069, 2.403746
Paris;;75120-29;Paris/Pelleport/86;86 rue Pelleport;75020;4.0;;Voirie;48.867708, 2.401969
Paris;;75120-32;Paris/Gambetta/19;19 Avenue Gambetta;75020;4.0;2;Voirie;48.86381, 2.390712
Paris;;75120-34;Paris/Charonne/158;158 boulevard de Charonne;75020;4.0;2;Voirie;48.856894, 2.39423
Paris;;75120-40;Paris/Gambetta/249;249 avenue Gambetta;75020;4.0;2;Voirie;48.875755, 2.405946
Paris;;75120-42;Paris/Belleville/265;265 rue de Belleville;75020;4.0;2;Voirie;48.874686, 2.390649
Le Chesnay;;78158-01;Le Chesnay/Charles de Gaulle/2;2 avenue Charles de Gaulle;78150;6.0;;Voirie;48.82962, 2.115602
Verrières-le-Buisson;1.0;91645-01;Verrières-le-Buisson/Pré-Hauts/1;1 Place des Pré-Hauts;91370;5.0;1;Voirie;48.739204, 2.246106
Antony;;92002-01;Antony/Anciens combattants d'Afrique du Nord/1;1 place des Anciens combattants d'Afrique du Nord;92160;5.0;;Voirie;48.75016, 2.300505
Asnières-sur-Seine;;92004-06;Asnières-sur-Seine/Colombes/4;4 rue de Colombes;92600;5.0;;Voirie;48.912057, 2.286286
Asnières-sur-Seine;;92004-09;Asnières-sur-Seine/Henri Say/11;11 rue Henri Say;92600;6.0;;Voirie;48.915233, 2.276795
Asnières-sur-Seine;;92004-15;Asnières-sur-Seine/Olympe de Gouge/1;1 rue Olympe de Gouge;92600;6.0;;Voirie;48.918739, 2.317364
Asnières-sur-Seine;;92004-21;Asnières-sur-Seine/Henri Poincaré/53;53 rue Henri Poincaré;92600;5.0;;Voirie;48.931841, 2.280509
Boulogne-Billancourt;;92012-01;Boulogne-Billancourt/Édouard Vaillant/81;81 avenue Édouard Vaillant;92100;6.0;;Voirie;48.834439, 2.246696
Boulogne-Billancourt;;92012-50;Boulogne-Billancourt/Alphonse Le Gallo/35;35 quai Alphonse Le Gallo;92100;6.0;;Voirie;48.835282, 2.226172
Bourg-la-Reine;;92014-02;Bourg-la-Reine/Carnot/33;33 boulevard Carnot;92340;6.0;;Voirie;48.777202, 2.322581
Châtenay-Malabry;;92019-01;Châtenay-Malabry/Jean Jaurès/280;280 avenue Jean Jaurès;92290;6.0;;Voirie;48.767461, 2.255659
Chaville;;92022-02;Chaville/Anatole France/28;28 Rue Anatole France;92370;6.0;;Voirie;48.804546, 2.188119
Clamart;;92023-12;Clamart/Porte de Trivaux/130;130 rue de la Porte de Trivaux;92140;6.0;;Voirie;48.784995, 2.238521
Clamart;;92023-19;Clamart/Ferrari/1;1 Place Ferrari;92140;6.0;;Voirie;48.798907, 2.262751
Colombes;1.0;92025-01;Colombes/Maréchal Joffre/30;30 rue du Maréchal Joffre;92700;6.0;;Voirie;48.921955, 2.255024
Colombes;;92025-08;Colombes/Europe/5;5 avenue de l'Europe;92700;6.0;;Voirie;48.92693, 2.245822
Courbevoie;;92026-07;Courbevoie/Arche/49;49 avenue de l'Arche;92400;6.0;;Voirie;48.898114, 2.238129
Fontenay-aux-Roses;;92032-02;Fontenay-aux-Roses/Robert Marchand/32;32 rue Robert Marchand;92260;7.0;;Voirie;48.788468, 2.289394
Fontenay-aux-Roses;;92032-06;Fontenay-aux-Roses/Paul Langevin/70;70 Avenue Paul Langevin;92260;6.0;;Voirie;48.783609, 2.282844
Fontenay-aux-Roses;;92032-08;Fontenay-aux-Roses/Lombard/20;20 Avenue Lombard;92260;6.0;;Voirie;48.787042, 2.293305
La Garenne-Colombes;1.0;92035-01;La Garenne-Colombes/République/52;52 Boulevard de la République;92250;5.0;1;Voirie;48.906496, 2.247794
La Garenne-Colombes;;92035-02;La Garenne-Colombes/National/90;90 boulevard National;92250;6.0;;Voirie;48.908533, 2.237552
Gennevilliers;;92036-08;Gennevilliers/République/16;16 avenue de la république;92230;6.0;;Voirie;48.920711, 2.296091
Issy-les-Moulineaux;;92040-01;Issy-les-Moulineaux/Camille Desmoulins/31;31 Rue Camille Desmoulins;92130;6.0;;Voirie;48.829625, 2.264453
Issy-les-Moulineaux;;92040-02;Issy-les-Moulineaux/Vaudetard/7;7 rue Vaudetard;92130;7.0;;Voirie;48.827071, 2.276755
Issy-les-Moulineaux;;92040-06;Issy-les-Moulineaux/Guynemer/50;50 Rue Guynemer;92130;6.0;;Voirie;48.830418, 2.27745
Issy-les-Moulineaux;;92040-10;Issy-les-Moulineaux/Garibaldi/18;18 Boulevard Garibaldi;92130;6.0;;Voirie;48.821741, 2.261365
Issy-les-Moulineaux;;92040-12;Issy-les-Moulineaux/Jean Jaurès/22;22 Avenue Jean Jaurès;92130;6.0;;Voirie;48.822996, 2.275646
Issy-les-Moulineaux;;92040-15;Issy-les-Moulineaux/Gallieni/27;27 boulevard Gallieni;92130;6.0;;Voirie;48.827648, 2.267617
Issy-les-Moulineaux;;92040-18;Issy-les-Moulineaux/Guynemer/16;16 rue Guynemer;92130;6.0;;Voirie;48.83086, 2.278188
Issy-les-Moulineaux;;92040-21;Issy-les-Moulineaux/Bachaga Boualam/1;1 place du Bachaga Boualam;92130;6.0;;Voirie;
Malakoff;;92046-08;Malakoff/Arblade/9;9 avenue Arblade;92240;6.0;;Voirie;48.818021, 2.291933
Meudon;;92048-09;Meudon/De Gaulle/19;19 avenue du Général de Gaulle;92190;6.0;;Voirie;
Nanterre;;92050-05;Nanterre/Georges Clémenceau/205;205 Avenue Georges Clémenceau;92000;7.0;;Voirie;48.885996, 2.215901
Nanterre;;92050-06;Nanterre/Lenine/65;65 Avenue Lenine;92000;6.0;;Voirie;48.887965, 2.19055
Nanterre;;92050-09;Nanterre/Gare/9;9 Rue de la Gare;92000;6.0;;Voirie;48.90303, 2.203871
Nanterre;;92050-15;Nanterre/Paul Vaillant Couturier/94;94 Rue Paul Vaillant Couturier;92000;6.0;;Voirie;48.8829, 2.204029
Nanterre;;92050-16;Nanterre/Maréchal Joffre/28;28 Avenue du Maréchal Joffre;92000;5.0;;Voirie;48.885544, 2.195926
Nanterre;;92050-27;Nanterre/Vincent Raspail/5;5 boulevard Vincent Raspail;92000;6.0;;Voirie;48.896378, 2.207461
Nanterre;;92050-28;Nanterre/Guilleraies/5;5 avenue des Guilleraies;92000;4.0;;Voirie;48.895556, 2.182438
Nanterre;;92050-29;Nanterre/Luaps/17;17 Rue des Luaps Prolongée;92000;4.0;;Voirie;48.881744, 2.21047
Plessis-Robinson;;92060-04;Plessis-Robinson/Galilée/16;16 avenue Galilée;92350;7.0;;Voirie;48.777537, 2.245773
Rueil-Malmaison;;92063-18;Rueil-Malmaison/Colmar/17;17 Avenue de Colmar;92500;6.0;;Voirie;48.887312, 2.183449
Rueil-Malmaison;;92063-20;Rueil-Malmaison/Charles Drot/21;21 Rue Charles Drot;92500;6.0;;Voirie;48.87634, 2.187611
Rueil-Malmaison;;92063-23;Rueil-Malmaison/Empereur/174;174 route de l'Empereur;92500;6.0;;Voirie;48.863136, 2.182032
Saint-Cloud;;92064-03;Saint-Cloud/Mont Valérien/38;38 ter rue du Mont Valérien;92210;5.0;1;Voirie;48.856947, 2.215253
Sèvres;;92072-06;Sèvres/Riocreux/1;1 Rue Riocreux;92310;6.0;;Voirie;48.827413, 2.199754
Sèvres;;92072-13;Sèvres/Wolfenbüttel/1;1 Rue de Wolfenbüttel;92310;6.0;;Voirie;48.815362, 2.213878
Suresnes;;92073-10;Suresnes/Stalingrad/11;11 Place Stalingrad;92150;6.0;;Voirie;48.863334, 2.201266
Vanves;;92075-03;Vanves/Larmeroux/12;12 rue Larmeroux;92170;5.0;;Voirie;48.817004, 2.281125
Ville-d'Avray;1.0;92077-01;Ville-d'Avray/Charles de Gaulle/1;1 place Charles de Gaulle;92410;6.0;;Voirie;
Villeneuve-la-Garenne;;92078-02;Villeneuve-la-Garenne/Pompidou/29;29 Avenue Georges Pompidou;92390;5.0;1;Voirie;48.941497, 2.323491
Aulnay-sous-bois;;93005-02;Aulnay-sous-bois/Isidore Nerat/6;6 rue Isidore Nerat;93600;6.0;1;Voirie;48.930257, 2.494558
Aulnay-sous-bois;;93005-07;Aulnay-sous-bois/Maryse Bastié/1;1 rue Maryse Bastié;93600;6.0;1;Voirie;48.959282, 2.495626
Bagnolet;1.0;93006-04;Bagnolet/De Gaulle/33;33 avenue du Général de Gaulle;93170;6.0;;Voirie;48.864757, 2.417462
Bagnolet;;93006-07;Bagnolet/Edouard Vaillant/60;60 rue Edouard Vaillant;93170;6.0;;Voirie;48.858096, 2.415509
Drancy;;93029-09;Drancy/Marcelin Berthelot/73;73 rue Marcelin Berthelot;93700;4.0;;Voirie;48.917535, 2.446386
Drancy;;93029-13;Drancy/Nouvelle/7;7 rue Nouvelle;93700;5.0;1;Voirie;48.928943, 2.433465
Montfermeil;1.0;93047-01;Montfermeil/Leclerc/19;19 rue du Général Leclerc;93370;6.0;1;Voirie;48.897584, 2.574597
Montreuil;;93048-10;Montreuil/Victor Beausse/62;62 rue Victor Beausse;93100;6.0;;Voirie;48.868179, 2.441835
Montreuil;;93048-11;Montreuil/Paul Signac/9;9 Avenue Paul Signac;93100;6.0;;Voirie;48.868449, 2.452167
Montreuil;;93048-14;Montreuil/Yélimané/1;1 rue de Yélimané;93100;6.0;;Voirie;48.860822, 2.458003
Neuilly-Plaisance;;93049-03;Neuilly-Plaisance/Stalingrad/1;1 place Stalingrad;93360;7.0;;Voirie;
Noisy-le-Sec;1.0;93053-02;Noisy-le-Sec/Frépillon/1;1 rue Frépillon;93130;6.0;;Voirie;48.888549, 2.452899
Rosny-sous-Bois;;93064-04;Rosny-sous-Bois/Lisbonne/16;16 rue de Lisbonne;93110;6.0;;Voirie;48.881638, 2.469817
Saint-Ouen;;93070-08;Saint-Ouen/Lafontaine/1;1 rue Lafontaine;93400;5.0;;Voirie;48.901345, 2.326785
Saint-Ouen;;93070-09;Saint-Ouen/Édouard Vaillant/28;28 rue Édouard Vaillant;93400;7.0;;Voirie;48.903009, 2.332068
Alfortville;;94002-01;Alfortville/Charles de Gaulle/16;16 Rue Charles de Gaulle;94140;6.0;;Voirie;48.814453, 2.413664
Cachan;1.0;94016-01;Cachan/Camille Desmoulins/3;3 Rue Camille Desmoulins;94230;5.0;;Voirie;48.794302, 2.334616
Cachan;;94016-04;Cachan/Division Leclerc/58;58 Avenue de la Division Leclerc;94230;6.0;;Voirie;48.786477, 2.329499
Champigny-sur-Marne;;94017-05;Champigny-sur-Marne/Bois l'Abbé/53;53 rue du Bois l'Abbé;94500;6.0;;Voirie;48.810372, 2.542199
Créteil;;94028-05;Créteil/François Mauriac/2;2 avenue François Mauriac;94000;6.0;;Voirie;48.786039, 2.454514
Créteil;;94028-06;Créteil/Leclerc/216;216 avenue du Général Leclerc;94000;6.0;;Voirie;48.781864, 2.473671
Créteil;;94028-08;Créteil/Archives/5;5 Rue des Archives;94000;6.0;;Voirie;48.783886, 2.456661
Créteil;;94028-09;Créteil/De Gaulle/61;61 avenue du Général De Gaulle;94000;6.0;;Voirie;48.788799, 2.442388
Créteil;;94028-13;Créteil/Cotonou/4;4 Rue de Cotonou;94000;4.0;;Voirie;48.794728, 2.460017
Créteil;;94028-14;Créteil/Maréchal Lyautey/16;16 Avenue du Maréchal Lyautey;94000;6.0;;Voirie;48.790904, 2.446578
Créteil;;94028-17;Créteil/Mesly/5;5 rue de Mesly;94000;6.0;;Voirie;48.789738, 2.46141
Limeil-Brévannes;;94044-02;Limeil-Brévannes/Lavoisier/12;12 rue Lavoisier;94450;5.0;;Voirie;48.7388, 2.489555
Maisons-Alfort;;94046-04;Maisons-Alfort/Léon Blum/16;16 avenue Léon Blum;94700;6.0;;Voirie;48.800912, 2.43527
Maisons-Alfort;;94046-09;Maisons-Alfort/Leclerc/145;145 avenue du Général Leclerc;94700;6.0;;Voirie;48.809524, 2.434391
Créteil;;94028-18;Créteil/Laferrière/142;142 Avenue Laferrière;94000;6.0;;Voirie;48.802997, 2.461149
Joinville-le-Pont;;94042-04;Joinville-le-Pont/Mozart/18;18 Place Mozart;94340;6.0;;Voirie;48.824502, 2.475563
Limeil-Brévannes;;94044-03;Limeil-Brévannes/Valenton/55;55 avenue de Valenton;94450;6.0;;Voirie;48.74361, 2.504054
Nogent-sur-Marne;;94052-01;Nogent-sur-Marne/Georges Clémenceau/10;10 avenue Georges Clémenceau;94130;6.0;1;Voirie;48.83568, 2.472139
Villejuif;;94076-05;Villejuif/Marcel Paul/6;6 Rue Marcel Paul;94800;6.0;;Voirie;48.799374, 2.356933
Villejuif;;94076-12;Villejuif/Paris/149;149 Avenue de Paris;94800;6.0;;Voirie;48.799019, 2.365903
Vincennes;;94080-02;Vincennes/De Gaulle/6;6 avenue du Général de Gaulle;94300;6.0;1;Voirie;48.84452, 2.434348
Vincennes;;94080-04;Vincennes/Murs du parc/2;2 avenue des murs du parc;94080;6.0;1;Voirie;
Bezons;;95063-03;Bezons/Emile Zola/50;50 rue Emile Zola;95870;6.0;1;Voirie;48.923624, 2.209167
Paris;;75117-41;Paris/Charles Fillion/22;22 place Charles Fillion;75017;4.0;1;Voirie;48.888455, 2.316122
Paris;;75118-01;Paris/Henri Huchard/48;48 Rue Henri Huchard;75018;4.0;2;Voirie;48.899251, 2.33075
Paris;;75118-06;Paris/Custine/45;45 rue Custine;75018;4.0;1;Voirie;48.889312, 2.344306
Paris;;75118-20;Paris/Rachel/1;1 avenue Rachel;75018;4.0;1;Voirie;48.884513, 2.330534
Paris;;75118-34;Paris/Marcadet/7;7 rue Marcadet;75018;4.0;2;Voirie;48.8903, 2.354917
Paris;;75119-04;Paris/Flandre/119;119 avenue de Flandre;75019;4.0;2;Voirie;48.891455, 2.377335
Paris;;75119-05;Paris/Émile Reynaud/4;4 rue Émile Reynaud;75019;4.0;2;Voirie;48.901611, 2.387185
Paris;;75119-06;Paris/Flandre/61;61 Avenue de Flandre;75019;4.0;2;Voirie;48.888044, 2.373281
Paris;;75119-10;Paris/Algérie/7;7 boulevard d'Algérie;75019;4.0;;Voirie;48.879879, 2.400468
Paris;;75119-25;Paris/Jacques Duchesne/1;1 rue Jacques Duchesne;75019;4.0;2;Voirie;48.898932, 2.374036
Paris;;75119-27;Paris/Crimée/8;8 rue de Crimée;75019;4.0;1;Voirie;48.885918, 2.382268
Paris;;75119-30;Paris/Bois/1;1 rue des Bois;75019;4.0;;Voirie;48.87799, 2.396641
Paris;;75119-31;Paris/Manin/1;1 rue Manin;75019;4.0;;Voirie;48.876576, 2.3791
Paris;;75119-32;Paris/Crimée/82;82 rue de Crimée;75019;4.0;2;Voirie;48.88228, 2.386495
Paris;;75120-04;Paris/Jean Veber/3;3 rue Jean Veber;75020;4.0;2;Voirie;48.862503, 2.409606
Paris;;75120-08;Paris/Ménilmontant/122;122 Rue Ménilmontant;75020;4.0;2;Voirie;48.869934, 2.395244
Paris;;75120-09;Paris/Pelleport/105;105 bis Rue Pelleport;75020;4.0;1;Voirie;48.868962, 2.400882
Paris;;75120-21;Paris/Pyrénées/89;89 Rue des Pyrénées;75020;4.0;2;Voirie;48.854435, 2.405436
Paris;;75120-25;Paris/Couronnes/2;2 rue des Couronnes;75020;4.0;;Voirie;48.869206, 2.381213
Paris;;75120-27;Paris/Pyrénées/231;231 rue des Pyrénées;75020;4.0;;Voirie;48.863792, 2.399157
Paris;;75120-35;Paris/Charonne/52;52 boulevard de Charonne;75020;4.0;2;Voirie;48.851958, 2.398279
Paris;;75120-44;Paris/Mortier/15;15 boulevard Mortier;75020;4.0;1;Voirie;48.865909, 2.408529
Verrières-le-Buisson;;91645-03;Verrières-le-Buisson/D'Estienne d'Orves/204;204 rue d’Estienne d’Orves;91370;6.0;1;Voirie;48.740899, 2.252358
Asnières-sur-Seine;1.0;92004-07;Asnières-sur-Seine/Georges Guynemer/97;97 Rue Georges Guynemer;92600;6.0;;Voirie;48.91488, 2.28907
Asnières-sur-Seine;;92004-08;Asnières-sur-Seine/Argenteuil/152;152 avenue d'Argenteuil;92600;6.0;;Voirie;48.917545, 2.28178
